Domain_Entropy,Vowel_Ratio,Domain_Length,Outbound_Conn,Packet_Size,Comm_Time,Non_Std_Ports,Protocol_Type,Distinct_IPs,TLS_Validity,DNS_Query_Rate,User_Agent,Exfil_Indicator,Packet_Frequency,Failed_Connection_Attempts,Traffic_Volume,Response_Time,category
4.358673933,0.198089026,24,27,747,Night,Yes,DNS,4,Invalid Certificates,13,Standard/Modified,Yes,50,14,849.0136815,269.9653913,Akira
4.319295226,0.191127579,23,28,738,Night,Yes,HTTP,4,Invalid Certificates,12,Standard/Modified,Yes,50,12,806.0953375,213.2126723,Akira
4.334931802,0.207701976,23,22,702,Night,Yes,DNS,4,Invalid Certificates,12,Standard/Modified,Yes,55,12,313.4495613,343.9129515,Akira
4.463738302,0.204654786,23,27,837,Night,Yes,HTTP,4,Invalid Certificates,14,Standard/Modified,Yes,39,16,396.7893451,256.2868742,Akira
4.320580759,0.216347062,24,25,811,Night,Yes,HTTP,4,Invalid Certificates,18,Standard/Modified,Yes,55,11,932.0678678,205.92798,Akira
4.425759511,0.190721746,24,25,894,Night,Yes,DNS,5,Invalid Certificates,15,Standard/Modified,Yes,53,13,432.6614985,316.9644868,Akira
4.40352871,0.207373871,24,22,812,Night,Yes,HTTP,4,Invalid Certificates,12,Standard/Modified,Yes,37,15,719.3790211,335.9645355,LockBit
4.302889267,0.196973077,23,23,794,Night,Yes,DNS,4,Invalid Certificates,18,Standard/Modified,Yes,54,14,520.1393055,261.414887,Akira
4.451434099,0.19923528,24,25,713,Night,Yes,HTTP,5,Invalid Certificates,14,Standard/Modified,Yes,33,24,793.767594,202.6053385,Akira
4.385872761,0.208942209,23,25,831,Night,Yes,DNS,4,Invalid Certificates,11,Standard/Modified,Yes,45,13,380.2790803,201.1140667,Akira
4.350372224,0.206462501,23,23,856,Night,Yes,DNS,4,Invalid Certificates,18,Standard/Modified,Yes,42,15,803.6134721,322.933478,Akira
4.365750217,0.180017432,24,27,710,Night,Yes,DNS,4,Invalid Certificates,13,Standard/Modified,Yes,38,21,971.4410659,334.9796555,Akira
4.482105643,0.18230018,23,28,806,Night,Yes,HTTP,5,Invalid Certificates,14,Standard/Modified,Yes,55,22,334.4849867,319.9487787,Akira
4.44731184,0.208489646,24,23,753,Night,Yes,HTTP,5,Invalid Certificates,15,Standard/Modified,Yes,55,19,822.3844634,266.6040663,Akira
4.401856115,0.182727279,24,21,866,Night,Yes,HTTP,4,Invalid Certificates,12,Standard/Modified,Yes,33,10,666.875969,203.5481377,Akira
4.429347745,0.203587011,24,24,757,Night,Yes,HTTP,4,Invalid Certificates,14,Standard/Modified,Yes,39,14,656.3313807,294.182773,Akira
4.356332225,0.206739725,24,21,787,Night,Yes,DNS,4,Invalid Certificates,12,Standard/Modified,Yes,34,13,324.4548843,290.8148295,Akira
4.448496543,0.19645804,24,24,779,Night,Yes,DNS,5,Invalid Certificates,17,Standard/Modified,Yes,41,18,398.6956044,271.9341847,Akira
4.415036409,0.206551867,23,22,728,Night,Yes,DNS,5,Invalid Certificates,13,Standard/Modified,Yes,55,20,964.8095056,344.3960488,Akira
4.4859819,0.190267643,23,23,852,Night,Yes,HTTP,5,Invalid Certificates,18,Standard/Modified,Yes,58,19,901.5631218,348.7469997,Akira
4.423812265,0.202070358,24,24,826,Night,Yes,DNS,4,Invalid Certificates,13,Standard/Modified,Yes,38,15,498.2295495,270.4429087,Akira
4.395846797,0.193795999,23,21,813,Night,Yes,HTTP,4,Invalid Certificates,11,Standard/Modified,Yes,48,11,822.8811613,373.7815273,Akira
4.491782526,0.209347137,23,22,891,Night,Yes,DNS,4,Invalid Certificates,17,Standard/Modified,Yes,39,19,576.1162728,204.2662398,Akira
4.403543117,0.206628957,24,27,821,Night,Yes,DNS,5,Invalid Certificates,13,Standard/Modified,Yes,30,20,658.8115987,340.0609603,Akira
4.440686048,0.180078418,24,26,876,Night,Yes,HTTP,5,Invalid Certificates,16,Standard/Modified,Yes,59,14,994.9753629,376.6479348,Akira
4.454674851,0.217624241,24,28,792,Night,Yes,DNS,4,Invalid Certificates,18,Standard/Modified,Yes,33,23,574.0569892,291.3000073,Akira
4.364225927,0.182560083,23,24,718,Night,Yes,HTTP,4,Invalid Certificates,11,Standard/Modified,Yes,40,17,804.3733808,268.3970241,Akira
4.389826443,0.21747102,24,26,739,Night,Yes,DNS,4,Invalid Certificates,13,Standard/Modified,Yes,58,13,319.4685131,259.4162242,Akira
4.358613953,0.190354655,23,28,798,Night,Yes,DNS,4,Invalid Certificates,18,Standard/Modified,Yes,57,23,748.3899233,384.1516607,Akira
4.4942449,0.201211523,23,25,771,Night,Yes,HTTP,4,Invalid Certificates,18,Standard/Modified,Yes,53,22,346.8586456,284.3631843,Akira
4.343359609,0.183020171,24,26,819,Night,Yes,HTTP,5,Invalid Certificates,14,Standard/Modified,Yes,38,13,877.0828961,202.2777828,Akira
4.402319991,0.199828216,24,25,795,Night,Yes,DNS,4,Invalid Certificates,15,Standard/Modified,Yes,34,18,437.4655178,246.442012,Akira
4.490357755,0.210681221,24,26,733,Night,Yes,DNS,5,Invalid Certificates,18,Standard/Modified,Yes,57,20,998.1092136,224.3013151,Akira
4.373929508,0.203493838,24,26,879,Night,Yes,DNS,5,Invalid Certificates,14,Standard/Modified,Yes,34,11,951.2000759,319.0332391,Akira
4.47457092,0.215499814,23,21,870,Night,Yes,DNS,5,Invalid Certificates,16,Standard/Modified,Yes,55,13,702.6288024,249.6250072,Akira
4.444887475,0.215346165,24,25,849,Night,Yes,HTTP,4,Invalid Certificates,13,Standard/Modified,Yes,52,22,900.2270545,340.5560683,Akira
4.383611756,0.183609758,23,25,802,Night,Yes,DNS,4,Invalid Certificates,14,Standard/Modified,Yes,42,23,972.5025574,212.0618772,Benign
4.359811264,0.20320751,23,21,710,Night,Yes,HTTP,5,Invalid Certificates,13,Standard/Modified,Yes,55,10,740.6376831,324.4784977,Akira
4.384864025,0.194154472,23,26,777,Night,Yes,HTTP,4,Invalid Certificates,14,Standard/Modified,Yes,35,11,517.0095229,358.536656,Akira
4.328547077,0.184777857,24,27,790,Night,Yes,DNS,4,Invalid Certificates,14,Standard/Modified,Yes,42,11,337.4685748,250.6982283,Akira
4.426622962,0.186582634,24,28,879,Night,Yes,HTTP,4,Invalid Certificates,14,Standard/Modified,Yes,46,14,519.0707541,331.7527181,Akira
4.452592319,0.198856192,24,23,810,Night,Yes,DNS,4,Invalid Certificates,11,Standard/Modified,Yes,30,12,431.2443041,349.0313467,Akira
4.439009925,0.21834845,23,23,805,Night,Yes,DNS,4,Invalid Certificates,14,Standard/Modified,Yes,32,24,369.5486503,267.5333416,Akira
4.305195091,0.211554357,24,24,792,Night,Yes,HTTP,4,Invalid Certificates,12,Standard/Modified,Yes,58,10,913.2659885,377.9378358,Akira
4.432772954,0.210604467,24,24,865,Night,Yes,HTTP,5,Invalid Certificates,13,Standard/Modified,Yes,55,23,861.6380913,372.5390995,Akira
4.478257436,0.219216817,23,27,850,Night,Yes,DNS,5,Invalid Certificates,15,Standard/Modified,Yes,30,17,599.6264368,207.2310632,Akira
4.38712741,0.198868878,24,26,756,Night,Yes,HTTP,5,Invalid Certificates,14,Standard/Modified,Yes,43,15,639.354799,378.7958445,Akira
4.383112916,0.180883427,23,26,826,Night,Yes,DNS,5,Invalid Certificates,13,Standard/Modified,Yes,45,18,745.892976,277.1759809,Akira
4.478232679,0.181255272,24,21,761,Night,Yes,HTTP,5,Invalid Certificates,11,Standard/Modified,Yes,59,10,851.9012286,391.6534965,Akira
4.477052146,0.186743721,24,25,737,Night,Yes,HTTP,4,Invalid Certificates,18,Standard/Modified,Yes,40,17,974.8093616,222.1791333,Akira
4.398010992,0.215606353,24,23,702,Night,Yes,HTTP,5,Invalid Certificates,15,Standard/Modified,Yes,42,20,437.1285588,349.1692241,Akira
4.497577036,0.182448329,24,22,718,Night,Yes,HTTP,4,Invalid Certificates,12,Standard/Modified,Yes,55,18,836.9937752,378.5076655,Akira
4.3586399,0.184045985,23,21,796,Night,Yes,HTTP,5,Invalid Certificates,15,Standard/Modified,Yes,41,19,860.7048075,252.0749193,Akira
4.387102968,0.189503064,24,27,781,Night,Yes,DNS,5,Invalid Certificates,16,Standard/Modified,Yes,34,10,531.3047454,392.2090287,Akira
4.488534635,0.204438948,23,26,837,Night,Yes,HTTP,5,Invalid Certificates,11,Standard/Modified,Yes,37,20,469.650882,224.7232638,Akira
4.376139219,0.205673404,24,21,878,Night,Yes,HTTP,5,Invalid Certificates,12,Standard/Modified,Yes,38,11,532.8939847,298.6021199,Akira
4.463063802,0.205954594,23,27,775,Night,Yes,DNS,4,Invalid Certificates,12,Standard/Modified,Yes,38,21,612.7166305,233.1783305,Akira
4.406339712,0.196034944,24,21,704,Night,Yes,HTTP,4,Invalid Certificates,17,Standard/Modified,Yes,58,22,881.6372627,262.4457387,Akira
4.464049487,0.216463669,23,25,803,Night,Yes,DNS,5,Invalid Certificates,15,Standard/Modified,Yes,42,13,395.2878161,359.7967295,Akira
4.481860271,0.188178194,24,24,778,Night,Yes,HTTP,4,Invalid Certificates,13,Standard/Modified,Yes,46,14,601.9495264,322.4568922,Akira
4.402504453,0.189128064,24,28,752,Night,Yes,DNS,4,Invalid Certificates,18,Standard/Modified,Yes,37,24,787.165992,322.9550555,Akira
4.431211595,0.212471855,23,21,817,Night,Yes,HTTP,5,Invalid Certificates,17,Standard/Modified,Yes,31,19,710.7478217,368.7180627,Akira
4.338151522,0.214045011,23,23,806,Night,Yes,HTTP,5,Invalid Certificates,12,Standard/Modified,Yes,40,10,321.3951079,344.6058002,Akira
4.322767119,0.194948042,23,28,776,Night,Yes,DNS,4,Invalid Certificates,13,Standard/Modified,Yes,44,23,869.820006,329.1425693,Akira
4.379555528,0.213077768,24,24,790,Night,Yes,DNS,4,Invalid Certificates,14,Standard/Modified,Yes,33,18,866.1736833,201.9350213,Akira
4.446360076,0.20140422,23,21,857,Night,Yes,DNS,5,Invalid Certificates,15,Standard/Modified,Yes,39,19,679.6433107,332.433252,Akira
4.441268806,0.192319314,24,27,773,Night,Yes,DNS,5,Invalid Certificates,18,Standard/Modified,Yes,48,22,538.3954266,351.6500111,Akira
4.44582389,0.194019367,23,22,897,Night,Yes,HTTP,5,Invalid Certificates,18,Standard/Modified,Yes,46,17,450.7051256,389.6794745,Akira
4.372464967,0.203688507,24,28,802,Night,Yes,HTTP,4,Invalid Certificates,17,Standard/Modified,Yes,51,21,492.6210445,383.1982037,Akira
4.332456578,0.203428364,23,21,786,Night,Yes,DNS,5,Invalid Certificates,18,Standard/Modified,Yes,33,21,575.9615093,370.347716,Akira
4.400966546,0.191409935,23,23,714,Night,Yes,DNS,4,Invalid Certificates,13,Standard/Modified,Yes,30,15,808.3716626,241.325171,Akira
4.466019673,0.204385343,24,26,753,Night,Yes,HTTP,4,Invalid Certificates,16,Standard/Modified,Yes,53,14,551.7203915,273.4643402,Akira
4.353023053,0.187057846,24,21,758,Night,Yes,DNS,4,Invalid Certificates,14,Standard/Modified,Yes,31,18,745.2468858,274.4948838,Akira
4.334147772,0.190667397,24,22,702,Night,Yes,DNS,4,Invalid Certificates,14,Standard/Modified,Yes,55,23,495.5774273,375.579156,Akira
4.342366829,0.209709806,24,24,741,Night,Yes,HTTP,5,Invalid Certificates,12,Standard/Modified,Yes,56,10,539.5367159,327.4461716,Akira
4.393463132,0.200693207,23,25,722,Night,Yes,HTTP,5,Invalid Certificates,14,Standard/Modified,Yes,38,10,734.3139336,362.8044016,Akira
4.376473003,0.189958667,23,23,710,Night,Yes,HTTP,4,Invalid Certificates,11,Standard/Modified,Yes,51,22,498.9599439,221.1375597,Akira
4.486791581,0.216338299,24,21,740,Night,Yes,HTTP,4,Invalid Certificates,13,Standard/Modified,Yes,54,11,583.1331151,294.2426592,Akira
4.332226208,0.186350342,23,26,843,Night,Yes,HTTP,5,Invalid Certificates,13,Standard/Modified,Yes,47,11,654.6566404,285.2820527,Akira
4.364882032,0.21988257,23,28,803,Night,Yes,DNS,5,Invalid Certificates,12,Standard/Modified,Yes,31,19,477.0717169,320.4271214,Akira
4.398492623,0.219832256,23,25,734,Night,Yes,DNS,5,Invalid Certificates,16,Standard/Modified,Yes,52,22,403.9587063,328.9060794,Akira
4.370836053,0.208184529,23,23,844,Night,Yes,DNS,4,Invalid Certificates,17,Standard/Modified,Yes,38,11,434.4323887,344.9185581,Akira
4.363182663,0.202433821,23,21,748,Night,Yes,DNS,4,Invalid Certificates,17,Standard/Modified,Yes,39,19,324.7819227,301.563722,Akira
4.465244613,0.207998923,24,25,783,Night,Yes,HTTP,5,Invalid Certificates,13,Standard/Modified,Yes,42,11,347.7274953,295.9677214,Akira
4.472455195,0.182845004,24,23,713,Night,Yes,DNS,5,Invalid Certificates,13,Standard/Modified,Yes,37,16,333.4335062,288.3286129,Akira
4.368675525,0.183640843,23,23,887,Night,Yes,DNS,4,Invalid Certificates,15,Standard/Modified,Yes,35,20,708.8991259,232.2835812,Akira
4.403434774,0.205118461,23,23,852,Night,Yes,DNS,4,Invalid Certificates,14,Standard/Modified,Yes,41,20,825.7513524,275.9269406,Akira
4.325574434,0.195006152,23,27,858,Night,Yes,HTTP,4,Invalid Certificates,11,Standard/Modified,Yes,51,22,899.4487032,263.4044674,Akira
4.444635111,0.189040983,24,28,846,Night,Yes,HTTP,5,Invalid Certificates,11,Standard/Modified,Yes,30,23,322.4618515,215.7156073,Akira
4.441914725,0.193942232,23,28,774,Night,Yes,HTTP,5,Invalid Certificates,16,Standard/Modified,Yes,41,14,385.9351333,346.6943976,Akira
4.408247585,0.219878064,23,25,848,Night,Yes,HTTP,4,Invalid Certificates,17,Standard/Modified,Yes,37,11,321.8480108,216.5975977,Akira
4.469131441,0.195471065,24,22,758,Night,Yes,DNS,4,Invalid Certificates,14,Standard/Modified,Yes,43,14,449.2176104,367.3378946,Akira
4.490146649,0.219279653,24,22,856,Night,Yes,DNS,4,Invalid Certificates,14,Standard/Modified,Yes,43,17,349.588743,384.3189203,Akira
4.465369835,0.197852782,24,21,879,Night,Yes,HTTP,4,Invalid Certificates,16,Standard/Modified,Yes,40,16,949.9566653,334.3727982,Akira
4.423614127,0.197002174,24,23,741,Night,Yes,HTTP,4,Invalid Certificates,16,Standard/Modified,Yes,49,17,861.4009388,235.004816,Akira
4.317183548,0.207179411,24,21,723,Night,Yes,DNS,5,Invalid Certificates,18,Standard/Modified,Yes,36,20,897.4179467,234.4087972,Akira
4.346896176,0.212317954,24,21,868,Night,Yes,HTTP,5,Invalid Certificates,11,Standard/Modified,Yes,46,23,547.6059221,229.3053632,Akira
4.385740259,0.218227927,23,23,722,Night,Yes,HTTP,5,Invalid Certificates,17,Standard/Modified,Yes,38,21,433.3173856,306.6083818,Akira
4.368930957,0.217142731,23,26,771,Night,Yes,HTTP,5,Invalid Certificates,15,Standard/Modified,Yes,54,16,566.4276422,231.6412258,Akira
4.356274437,0.186939822,24,26,862,Night,Yes,HTTP,5,Invalid Certificates,12,Standard/Modified,Yes,35,17,895.3769963,370.1683134,BlackCat
4.339151181,0.197836917,23,26,814,Night,Yes,HTTP,4,Invalid Certificates,15,Standard/Modified,Yes,40,15,334.9623478,289.5564034,Akira
4.357629585,0.183227987,23,21,705,Night,Yes,DNS,5,Invalid Certificates,18,Standard/Modified,Yes,31,15,666.2248334,354.2643329,Akira
4.398121221,0.183165931,24,23,799,Night,Yes,HTTP,5,Invalid Certificates,16,Standard/Modified,Yes,51,18,513.6790233,249.9334151,Akira
4.498984061,0.186029377,23,26,803,Night,Yes,HTTP,5,Invalid Certificates,16,Standard/Modified,Yes,30,23,638.9563349,211.2393536,Akira
4.354220363,0.218960699,24,26,817,Night,Yes,DNS,5,Invalid Certificates,12,Standard/Modified,Yes,43,15,588.0325653,337.3382618,Akira
4.404238738,0.202131299,24,27,841,Night,Yes,DNS,5,Invalid Certificates,16,Standard/Modified,Yes,40,17,676.3627799,272.708976,Akira
4.332675194,0.201776167,23,22,701,Night,Yes,HTTP,5,Invalid Certificates,11,Standard/Modified,Yes,47,15,891.4076795,381.3600041,Akira
4.333590699,0.210319594,24,28,895,Night,Yes,HTTP,5,Invalid Certificates,14,Standard/Modified,Yes,34,18,529.1376618,319.4097408,Akira
4.490182705,0.199992522,24,22,719,Night,Yes,DNS,5,Invalid Certificates,13,Standard/Modified,Yes,42,11,741.1302224,388.5858318,Akira
4.361929722,0.219365705,24,21,838,Night,Yes,HTTP,5,Invalid Certificates,13,Standard/Modified,Yes,46,14,412.2447361,360.5785297,Akira
4.473496286,0.189515067,24,21,843,Night,Yes,DNS,4,Invalid Certificates,12,Standard/Modified,Yes,53,10,375.887115,331.5931749,Akira
4.344190168,0.189794278,24,25,838,Night,Yes,DNS,4,Invalid Certificates,17,Standard/Modified,Yes,58,14,562.3846859,333.1429078,Akira
4.434445369,0.189606117,23,28,873,Night,Yes,DNS,4,Invalid Certificates,11,Standard/Modified,Yes,50,15,924.6260263,217.3621744,Akira
4.452108568,0.18005832,23,21,879,Night,Yes,HTTP,5,Invalid Certificates,12,Standard/Modified,Yes,36,21,754.0369128,398.7399834,Akira
4.330716032,0.215120828,23,26,883,Night,Yes,DNS,4,Invalid Certificates,14,Standard/Modified,Yes,41,15,405.3525201,315.4719119,Akira
4.412403612,0.194778665,24,22,712,Night,Yes,HTTP,4,Invalid Certificates,14,Standard/Modified,Yes,38,22,566.4773851,260.8598119,Akira
4.409556285,0.215955436,23,22,767,Night,Yes,DNS,5,Invalid Certificates,11,Standard/Modified,Yes,55,17,333.7566127,367.2443924,Akira
4.377268544,0.205315169,24,27,766,Night,Yes,DNS,5,Invalid Certificates,14,Standard/Modified,Yes,55,22,547.347681,384.4157873,Akira
4.471730478,0.182602613,23,21,893,Night,Yes,DNS,5,Invalid Certificates,11,Standard/Modified,Yes,40,22,514.6742292,310.6964049,Akira
4.457639542,0.190239926,23,25,772,Night,Yes,DNS,4,Invalid Certificates,13,Standard/Modified,Yes,32,16,607.3832353,355.6181592,Akira
4.493306264,0.188660631,24,23,779,Night,Yes,DNS,5,Invalid Certificates,11,Standard/Modified,Yes,47,20,527.0010258,240.7088085,Akira
4.4034503,0.211450252,23,23,837,Night,Yes,HTTP,4,Invalid Certificates,12,Standard/Modified,Yes,58,10,435.6538387,328.7742577,Akira
4.339014546,0.195560918,23,25,899,Night,Yes,DNS,4,Invalid Certificates,18,Standard/Modified,Yes,48,22,974.5158202,315.4573148,Akira
4.382562958,0.191303692,23,27,710,Night,Yes,DNS,4,Invalid Certificates,18,Standard/Modified,Yes,42,23,761.873924,285.6980258,Akira
4.402902997,0.219555742,23,26,807,Night,Yes,DNS,5,Invalid Certificates,11,Standard/Modified,Yes,50,14,541.1564074,302.6418705,LockBit
4.419892721,0.214596922,24,26,790,Night,Yes,DNS,5,Invalid Certificates,14,Standard/Modified,Yes,38,17,761.2438286,275.7600658,Akira
4.490542533,0.21950408,24,22,761,Night,Yes,HTTP,4,Invalid Certificates,15,Standard/Modified,Yes,54,10,887.6509388,224.4908093,Akira
4.439307039,0.209248924,23,22,883,Night,Yes,DNS,4,Invalid Certificates,17,Standard/Modified,Yes,43,15,895.1693509,244.8679377,Akira
4.324576726,0.180369066,24,21,816,Night,Yes,HTTP,5,Invalid Certificates,17,Standard/Modified,Yes,52,18,437.6919305,285.8706945,Akira
4.471855003,0.193292555,24,23,823,Night,Yes,DNS,5,Invalid Certificates,15,Standard/Modified,Yes,53,22,301.3901966,250.3303733,Akira
4.478653086,0.184605389,23,26,752,Night,Yes,DNS,5,Invalid Certificates,13,Standard/Modified,Yes,53,17,810.2490422,267.5824944,Akira
4.328589708,0.21242504,23,25,774,Night,Yes,HTTP,5,Invalid Certificates,12,Standard/Modified,Yes,38,18,925.5899715,321.1017976,Akira
4.341788555,0.199084764,24,26,809,Night,Yes,DNS,5,Invalid Certificates,12,Standard/Modified,Yes,46,24,657.0413521,293.1292718,Akira
4.338610068,0.216096604,24,25,823,Night,Yes,DNS,4,Invalid Certificates,14,Standard/Modified,Yes,49,14,484.1716002,332.4378133,Akira
4.457660847,0.20323221,24,28,741,Night,Yes,HTTP,5,Invalid Certificates,16,Standard/Modified,Yes,45,15,544.072991,291.7609678,Akira
4.415067807,0.215173721,23,24,789,Night,Yes,DNS,5,Invalid Certificates,17,Standard/Modified,Yes,40,15,967.0563424,343.889044,Akira
4.400870403,0.196454473,24,21,839,Night,Yes,HTTP,5,Invalid Certificates,12,Standard/Modified,Yes,31,15,603.3989925,360.3180986,Akira
4.399746089,0.216697328,23,22,892,Night,Yes,HTTP,4,Invalid Certificates,14,Standard/Modified,Yes,51,22,859.7575622,295.1523681,Akira
4.370348142,0.185332022,24,25,840,Night,Yes,HTTP,5,Invalid Certificates,13,Standard/Modified,Yes,31,21,696.3628369,396.4877886,Akira
4.336518829,0.196409771,24,27,798,Night,Yes,DNS,5,Invalid Certificates,17,Standard/Modified,Yes,32,15,676.0915138,311.4182361,Akira
4.470568481,0.206733991,23,27,712,Night,Yes,HTTP,5,Invalid Certificates,11,Standard/Modified,Yes,33,12,498.9996342,331.1183026,Akira
4.445572049,0.202503225,24,24,861,Night,Yes,DNS,4,Invalid Certificates,18,Standard/Modified,Yes,32,18,776.6710905,381.4883979,Akira
4.361974409,0.1867406,23,21,799,Night,Yes,DNS,5,Invalid Certificates,14,Standard/Modified,Yes,55,12,518.1136225,351.8195577,Akira
4.372593518,0.211358077,24,25,841,Night,Yes,HTTP,5,Invalid Certificates,16,Standard/Modified,Yes,39,23,763.753369,352.8205438,Akira
4.373934364,0.217705207,24,26,815,Night,Yes,HTTP,4,Invalid Certificates,15,Standard/Modified,Yes,56,23,457.7347243,386.692789,Akira
4.412911317,0.208529822,24,21,713,Night,Yes,HTTP,5,Invalid Certificates,14,Standard/Modified,Yes,55,11,804.3458182,325.5214876,Akira
4.422654518,0.191919343,24,28,760,Night,Yes,DNS,4,Invalid Certificates,12,Standard/Modified,Yes,38,14,797.3111357,243.7121884,Akira
4.323513075,0.187980538,24,28,748,Night,Yes,DNS,4,Invalid Certificates,12,Standard/Modified,Yes,55,14,375.0230202,317.6202934,Akira
4.473063019,0.209930887,23,26,796,Night,Yes,HTTP,4,Invalid Certificates,12,Standard/Modified,Yes,37,19,409.0123159,292.745953,Akira
4.401888222,0.212446723,23,24,763,Night,Yes,HTTP,5,Invalid Certificates,14,Standard/Modified,Yes,38,18,630.7591667,265.2878861,Akira
4.388557011,0.18099742,23,26,719,Night,Yes,DNS,4,Invalid Certificates,14,Standard/Modified,Yes,31,23,714.8497195,217.6189516,Play Ransomware
4.37173899,0.189707666,23,21,749,Night,Yes,DNS,5,Invalid Certificates,17,Standard/Modified,Yes,43,15,868.1383842,307.1929506,Akira
4.308866605,0.185137769,24,21,838,Night,Yes,DNS,5,Invalid Certificates,14,Standard/Modified,Yes,52,19,850.4077068,366.396919,Akira
4.376319726,0.184212634,23,22,752,Night,Yes,HTTP,4,Invalid Certificates,14,Standard/Modified,Yes,57,21,637.8159647,358.7594912,Akira
4.405336305,0.196520894,24,24,752,Night,Yes,DNS,5,Invalid Certificates,18,Standard/Modified,Yes,59,14,673.7565698,251.5688753,Akira
4.498189314,0.180014314,24,25,896,Night,Yes,HTTP,4,Invalid Certificates,14,Standard/Modified,Yes,40,22,337.7868429,320.9879558,Akira
4.356962097,0.202342481,23,21,888,Night,Yes,HTTP,4,Invalid Certificates,11,Standard/Modified,Yes,47,11,878.8784773,356.9593397,Akira
4.422356436,0.180079173,24,26,815,Night,Yes,HTTP,5,Invalid Certificates,11,Standard/Modified,Yes,44,15,909.2084084,363.2056953,Akira
4.398185419,0.213235853,24,23,743,Night,Yes,DNS,4,Invalid Certificates,14,Standard/Modified,Yes,38,17,354.9730671,286.7447461,Akira
4.406343275,0.210635599,23,27,830,Night,Yes,DNS,5,Invalid Certificates,17,Standard/Modified,Yes,48,20,603.4374559,365.9090344,Akira
4.418428884,0.18594754,23,23,828,Night,Yes,DNS,4,Invalid Certificates,16,Standard/Modified,Yes,50,17,535.8356129,212.0477049,Akira
4.46046621,0.211118429,24,26,765,Night,Yes,DNS,5,Invalid Certificates,15,Standard/Modified,Yes,37,17,796.3810333,356.769426,Akira
4.444430724,0.214133405,23,24,882,Night,Yes,HTTP,5,Invalid Certificates,11,Standard/Modified,Yes,33,17,579.5697174,392.3445554,Akira
4.331215637,0.208906661,23,26,881,Night,Yes,HTTP,5,Invalid Certificates,17,Standard/Modified,Yes,33,16,489.3716713,263.0510848,Akira
4.313230608,0.196037671,23,24,743,Night,Yes,DNS,5,Invalid Certificates,12,Standard/Modified,Yes,30,10,696.7325801,333.4677585,Akira
4.373874982,0.193241141,23,22,735,Night,Yes,DNS,5,Invalid Certificates,16,Standard/Modified,Yes,51,16,756.2911746,370.8645655,Akira
4.319180274,0.219846042,23,26,787,Night,Yes,HTTP,4,Invalid Certificates,13,Standard/Modified,Yes,32,14,443.2954594,354.7632321,Akira
4.494601901,0.19607286,24,25,758,Night,Yes,HTTP,4,Invalid Certificates,12,Standard/Modified,Yes,56,24,337.7755292,268.175506,Akira
4.482413673,0.19884872,23,27,754,Night,Yes,DNS,5,Invalid Certificates,11,Standard/Modified,Yes,47,21,662.596763,271.0801062,Akira
4.362463868,0.19201209,23,28,888,Night,Yes,DNS,5,Invalid Certificates,12,Standard/Modified,Yes,59,16,500.1443124,394.8623088,Akira
4.407821722,0.196400777,23,24,716,Night,Yes,HTTP,5,Invalid Certificates,15,Standard/Modified,Yes,35,15,458.6415611,275.8329966,Akira
4.414477526,0.192071961,23,21,788,Night,Yes,DNS,5,Invalid Certificates,18,Standard/Modified,Yes,31,22,502.241948,310.2391463,Akira
4.487620166,0.182709266,23,23,745,Night,Yes,HTTP,5,Invalid Certificates,15,Standard/Modified,Yes,59,17,848.1086624,247.4310681,Akira
4.366239385,0.208496858,23,21,820,Night,Yes,HTTP,5,Invalid Certificates,18,Standard/Modified,Yes,53,16,343.2420888,274.7291236,Akira
4.301427141,0.214924879,23,24,856,Night,Yes,HTTP,4,Invalid Certificates,12,Standard/Modified,Yes,54,21,993.2767574,243.7608402,Akira
4.346001684,0.205564068,24,23,760,Night,Yes,HTTP,4,Invalid Certificates,11,Standard/Modified,Yes,54,17,834.5064999,362.3667965,Akira
4.445273422,0.195722404,23,26,789,Night,Yes,DNS,4,Invalid Certificates,15,Standard/Modified,Yes,35,18,339.516149,257.1108048,Akira
4.348835265,0.210948465,24,23,812,Night,Yes,HTTP,4,Invalid Certificates,13,Standard/Modified,Yes,47,10,949.135251,377.0847657,Akira
4.475134045,0.209003626,23,24,890,Night,Yes,HTTP,4,Invalid Certificates,18,Standard/Modified,Yes,40,20,461.8052952,332.3810251,Akira
4.334355043,0.187039401,23,26,782,Night,Yes,HTTP,4,Invalid Certificates,14,Standard/Modified,Yes,59,20,917.0191987,260.0878329,Akira
4.371470072,0.219721569,24,23,724,Night,Yes,DNS,4,Invalid Certificates,14,Standard/Modified,Yes,49,12,506.4990501,297.3846623,Akira
4.467136544,0.21698816,23,25,862,Night,Yes,HTTP,5,Invalid Certificates,11,Standard/Modified,Yes,52,15,631.2158887,294.3331292,Akira
4.359242056,0.209384209,24,27,780,Night,Yes,HTTP,4,Invalid Certificates,17,Standard/Modified,Yes,44,14,905.8267134,368.4125981,Akira
4.348580859,0.219814272,24,22,716,Night,Yes,HTTP,5,Invalid Certificates,15,Standard/Modified,Yes,35,10,732.3790578,381.2789461,Akira
4.404208236,0.18248036,24,28,838,Night,Yes,HTTP,4,Invalid Certificates,16,Standard/Modified,Yes,41,21,449.4631155,311.961759,Akira
4.328500579,0.198768028,24,23,865,Night,Yes,DNS,5,Invalid Certificates,12,Standard/Modified,Yes,31,23,789.3345505,220.4283733,Akira
